   7.4530514e-06   7.4530514e-06   6.5863126e-06   7.4530514e-06   6.5863126e-06   7.4530514e-06   6.5863126e-06   7.4530514e-06   6.5863126e-06   7.4530514e-06   6.5863126e-06   7.4530514e-06   6.5863126e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   7.4530514e-06   9.2524873e-06   9.2524873e-06   9.2524873e-06   1.1629280e-05   1.3104267e-05   1.4820696e-05   1.6827582e-05   1.9185958e-05   2.1972350e-05   2.5283452e-05   2.9242429e-05   3.4007532e-05   3.9784002e-05   4.6840717e-05   5.5533770e-05   6.6340353e-05   7.9908195e-05   9.7128911e-05
   6.2437963e-05   6.2437963e-05   6.3967232e-05   6.2437963e-05   6.3967232e-05   6.2437963e-05   6.3967232e-05   6.2437963e-05   6.3967232e-05   6.2437963e-05   6.3967232e-05   6.2437963e-05   6.3967232e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   6.2437963e-05   7.7512744e-05   7.7512744e-05   7.7512744e-05   9.7424334e-05   1.0978104e-04   1.2416043e-04   1.4097313e-04   1.6073043e-04   1.8407344e-04   2.1181221e-04   2.4497855e-04   2.8489821e-04   3.3329061e-04   3.9240827e-04   4.6523435e-04   5.5576653e-04   6.6943118e-04   8.1369778e-04
   2.3658570e-04   2.3658570e-04   2.0603717e-04   2.3658570e-04   2.0603717e-04   2.3658570e-04   2.0603717e-04   2.3658570e-04   2.0603717e-04   2.3658570e-04   2.0603717e-04   2.3658570e-04   2.0603717e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.3658570e-04   2.9370603e-04   2.9370603e-04   2.9370603e-04   3.6915368e-04   4.1597489e-04   4.7046028e-04   5.3416582e-04   6.0902883e-04   6.9747859e-04   8.0258446e-04   9.2825611e-04   1.0795170e-03   1.2628822e-03   1.4868868e-03   1.7628344e-03   2.1058729e-03   2.5365632e-03   3.0832085e-03
   8.8120079e-04   8.8120079e-04   8.3802288e-04   8.8120079e-04   8.3802288e-04   8.8120079e-04   8.3802288e-04   8.8120079e-04   8.3802288e-04   8.8120079e-04   8.3802288e-04   8.8120079e-04   8.3802288e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   8.8120079e-04   1.0939545e-03   1.0939545e-03   1.0939545e-03   1.3749712e-03   1.5493641e-03   1.7523036e-03   1.9895849e-03   2.2684241e-03   2.5978691e-03   2.9893526e-03   3.4574364e-03   4.0208315e-03   4.7038041e-03   5.5381447e-03   6.5659552e-03   7.8436560e-03   9.4478303e-03   1.1483897e-02
   1.7611460e-03   1.7611460e-03   1.8474375e-03   1.7611460e-03   1.8474375e-03   1.7611460e-03   1.8474375e-03   1.7611460e-03   1.8474375e-03   1.7611460e-03   1.8474375e-03   1.7611460e-03   1.8474375e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   1.7611460e-03   2.1863503e-03   2.1863503e-03   2.1863503e-03   2.7479833e-03   3.0965208e-03   3.5021105e-03   3.9763351e-03   4.5336160e-03   5.1920368e-03   5.9744459e-03   6.9099467e-03   8.0359340e-03   9.4009062e-03   1.1068399e-02   1.3122555e-02   1.5676136e-02   1.8882199e-02   2.2951431e-02
   2.9717126e-03   2.9717126e-03   2.9144023e-03   2.9717126e-03   2.9144023e-03   2.9717126e-03   2.9144023e-03   2.9717126e-03   2.9144023e-03   2.9717126e-03   2.9144023e-03   2.9717126e-03   2.9144023e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   2.9717126e-03   3.6891914e-03   3.6891914e-03   3.6891914e-03   4.6368765e-03   5.2249897e-03   5.9093713e-03   6.7095659e-03   7.6499074e-03   8.7609097e-03   1.0081127e-02   1.1659667e-02   1.3559629e-02   1.5862848e-02   1.8676532e-02   2.2142663e-02   2.6451510e-02   3.1861338e-02   3.8727656e-02
   7.0239821e-03   7.0239821e-03   7.3229510e-03   7.0239821e-03   7.3229510e-03   7.0239821e-03   7.3229510e-03   7.0239821e-03   7.3229510e-03   7.0239821e-03   7.3229510e-03   7.0239821e-03   7.3229510e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   7.0239821e-03   8.7198253e-03   8.7198253e-03   8.7198253e-03   1.0959787e-02   1.2349860e-02   1.3967474e-02   1.5858825e-02   1.8081430e-02   2.0707411e-02   2.3827894e-02   2.7558954e-02   3.2049731e-02   3.7493653e-02   4.4144115e-02   5.2336713e-02   6.2521165e-02   7.5307912e-02   9.1537238e-02
   1.0132011e-02   1.0132011e-02   3.0396178e-02   1.0132011e-02   3.0396178e-02   1.0132011e-02   3.0396178e-02   1.0132011e-02   3.0396178e-02   1.0132011e-02   3.0396178e-02   1.0132011e-02   3.0396178e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.0132011e-02   1.2578245e-02   1.2578245e-02   1.2578245e-02   1.5809363e-02   1.7814527e-02   2.0147916e-02   2.2876168e-02   2.6082249e-02   2.9870196e-02   3.4371457e-02   3.9753467e-02   4.6231361e-02   5.4084154e-02   6.3677370e-02   7.5495098e-02   9.0186054e-02   1.0863079e-01   1.3204141e-01
   1.7203491e-02   1.7203491e-02   3.6629054e-02   1.7203491e-02   3.6629054e-02   1.7203491e-02   3.6629054e-02   1.7203491e-02   3.6629054e-02   1.7203491e-02   3.6629054e-02   1.7203491e-02   3.6629054e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203491e-02   1.7203492e-02   2.1357036e-02   2.1357036e-02   2.1357037e-02   2.6843265e-02   3.0247901e-02   3.4209845e-02   3.8842238e-02   4.4285955e-02   5.0717643e-02   5.8360492e-02   6.7498798e-02   7.8497845e-02   9.1831383e-02   1.0812005e-01   1.2818580e-01   1.5313012e-01   1.8444813e-01   2.2419791e-01
   4.3479696e-02   4.3479696e-02   2.5158350e-02   4.3479696e-02   2.5158350e-02   4.3479696e-02   2.5158350e-02   4.3479696e-02   2.5158350e-02   4.3479696e-02   2.5158350e-02   4.3479695e-02   2.5158350e-02   4.3479695e-02   4.3479695e-02   4.3479694e-02   4.3479694e-02   4.3479693e-02   4.3479692e-02   4.3479690e-02   4.3479687e-02   4.3479683e-02   4.3479677e-02   5.3977242e-02   5.3977231e-02   5.3977215e-02   6.7842961e-02   7.6447732e-02   8.6461016e-02   9.8168765e-02   1.1192701e-01   1.2818220e-01   1.4749840e-01   1.7059412e-01   1.9839253e-01   2.3209094e-01   2.7325785e-01   3.2397054e-01   3.8701271e-01   4.6616283e-01   5.6662201e-01
   7.5720843e-02   7.5720843e-02   3.5805124e-02   7.5720843e-02   3.5805124e-02   7.5720842e-02   3.5805124e-02   7.5720841e-02   3.5805124e-02   7.5720839e-02   3.5805125e-02   7.5720836e-02   3.5805126e-02   7.5720828e-02   7.5720822e-02   7.5720814e-02   7.5720802e-02   7.5720786e-02   7.5720763e-02   7.5720730e-02   7.5720685e-02   7.5720622e-02   7.5720533e-02   9.4002193e-02   9.4002033e-02   9.4001809e-02   1.1814910e-01   1.3313418e-01   1.5057209e-01   1.7096079e-01   1.9492024e-01   2.2322783e-01   2.5686578e-01   2.9708516e-01   3.4549341e-01   4.0417518e-01   4.7586139e-01   5.6416856e-01   6.7399612e-01   8.1183855e-01   9.8678980e-01
   4.5998301e-02   4.5998302e-02   8.1775686e-02   4.5998302e-02   8.1775685e-02   4.5998303e-02   8.1775683e-02   4.5998304e-02   8.1775680e-02   4.5998307e-02   8.1775674e-02   4.5998312e-02   8.1775663e-02   4.5998321e-02   4.5998328e-02   4.5998338e-02   4.5998351e-02   4.5998370e-02   4.5998395e-02   4.5998428e-02   4.5998475e-02   4.5998537e-02   4.5998623e-02   5.7104366e-02   5.7104516e-02   5.7104722e-02   7.1773899e-02   8.0877475e-02   9.1471285e-02   1.0385790e-01   1.1841405e-01   1.3560778e-01   1.5604317e-01   1.8047719e-01   2.0988663e-01   2.4553842e-01   2.8909243e-01   3.4274729e-01   4.0945005e-01   4.9320196e-01   5.9951381e-01
   1.0095289e-01   1.0095289e-01   6.4537402e-02   1.0095289e-01   6.4537405e-02   1.0095288e-01   6.4537411e-02   1.0095287e-01   6.4537422e-02   1.0095286e-01   6.4537441e-02   1.0095283e-01   6.4537474e-02   1.0095278e-01   1.0095275e-01   1.0095270e-01   1.0095264e-01   1.0095255e-01   1.0095244e-01   1.0095229e-01   1.0095209e-01   1.0095182e-01   1.0095146e-01   1.2532473e-01   1.2532652e-01   1.2532645e-01   1.5752049e-01   1.7749932e-01   2.0074841e-01   2.2793162e-01   2.5987545e-01   2.9761615e-01   3.4246291e-01   3.9608290e-01   4.6061760e-01   5.3884306e-01   6.3439361e-01   7.5207766e-01   8.9832961e-01   1.0818652e+00   1.4016875e+00
   1.7276061e-01   1.7276060e-01   1.9260419e-01   1.7276055e-01   1.9260404e-01   1.7276046e-01   1.9260378e-01   1.7276032e-01   1.9260334e-01   1.7276007e-01   1.9260260e-01   1.7275966e-01   1.9260134e-01   1.7275895e-01   1.7275843e-01   1.7275775e-01   1.7275686e-01   1.7275569e-01   1.7275417e-01   1.7276056e-01   1.7276043e-01   1.7276015e-01   1.7275952e-01   2.1446979e-01   2.1446788e-01   2.1446369e-01   2.6955463e-01   3.0373684e-01   3.4350971e-01   3.6679868e-01   4.1817859e-01   4.7886366e-01   5.5094119e-01   6.3705859e-01   7.4059681e-01   8.7235504e-01   1.0261675e+00   1.2149313e+00   1.5992664e+00   1.7825369e+00   2.1520042e+00
   2.2444265e-01   2.2444257e-01   1.3503423e-01   2.2444233e-01   1.3503429e-01   2.2444194e-01   1.3503438e-01   2.2444131e-01   1.3503453e-01   2.2444027e-01   1.3503479e-01   2.2443856e-01   1.3503520e-01   2.2443574e-01   2.2443371e-01   2.2444283e-01   2.2444271e-01   2.2444248e-01   2.2444198e-01   2.2444093e-01   2.2443872e-01   2.2443410e-01   2.2442438e-01   2.7860673e-01   2.7857941e-01   2.7852211e-01   3.5005848e-01   3.9437349e-01   4.4588627e-01   5.0602015e-01   5.7652138e-01   6.5953529e-01   7.5769659e-01   8.7423284e-01   1.0213778e+00   1.3934985e+00   1.7695051e+00   1.3383699e+00   1.8660759e+00   1.9324290e+00   2.1941425e+00
   2.2267101e-01   2.2267094e-01   1.9535729e-01   2.3646940e-01   1.9535738e-01   2.3646886e-01   1.9535752e-01   2.3646801e-01   1.9535775e-01   2.3646665e-01   1.9535811e-01   2.2267122e-01   1.9535716e-01   2.2267116e-01   2.2267108e-01   2.2267092e-01   2.3646910e-01   2.3646791e-01   2.3646552e-01   2.3646073e-01   2.3645112e-01   2.3643188e-01   2.3639338e-01   2.9346028e-01   3.3248908e-01   3.3195181e-01   4.1712582e-01   4.6928191e-01   5.2952604e-01   6.0551463e-01   7.1637626e-01   8.8738521e-01   1.2466886e+00   6.5337050e-01   9.9794780e-01   1.1092296e+00   1.2054030e+00   1.2229699e+00   2.2252464e+00   2.7635713e+00   3.1462986e+00
   1.8679080e-01   1.8679112e-01   3.4988803e-01   1.8679202e-01   3.4988095e-01   1.8679342e-01   3.4986997e-01   1.8678972e-01   3.4989925e-01   1.8678980e-01   3.4989832e-01   1.8679008e-01   3.4989482e-01   1.8679115e-01   1.8679249e-01   1.8679508e-01   1.8680007e-01   1.8680966e-01   1.8682812e-01   1.8686362e-01   1.8693186e-01   1.8706284e-01   1.8731362e-01   2.3258245e-01   2.1802070e-01   2.1790754e-01   2.7411383e-01   3.1126577e-01   3.5038815e-01   4.4578682e-01   5.3423913e-01   5.3205202e-01   6.9256113e-01   7.6190809e-01   8.0753971e-01   9.3753527e-01   1.1411643e+00   1.2678774e+00   1.7334274e+00   2.1163128e+00   2.4882403e+00
   2.6761604e-01   2.6761682e-01   1.5133697e+00   2.6761444e-01   1.5141019e+00   2.6761449e-01   1.5140794e+00   2.6761469e-01   1.5140004e+00   2.6761535e-01   1.5137298e+00   2.6761763e-01   1.5127985e+00   2.6762549e-01   2.6763497e-01   2.6765255e-01   2.6768515e-01   2.7007439e-01   2.7018266e-01   2.9356474e-01   2.9380248e-01   2.9423464e-01   2.6579358e-01   3.2195563e-01   3.4383150e-01   3.3024185e-01   4.2395416e-01   8.1077221e-01   6.5764282e-01   6.8743224e-01   7.5569900e-01   1.1339685e+00   1.4759714e+00   1.5371714e+00   1.5248227e+00   4.2125585e+00   2.4332835e+00   9.1939566e+00   8.8054933e+00  -9.1456511e+00  -1.3712104e+00
   3.7488696e-01   3.7488697e-01   3.2516897e-01   3.7488705e-01   3.2516935e-01   3.7488729e-01   3.2517057e-01   3.7488807e-01   3.2517452e-01   3.7489059e-01   3.2518725e-01   3.7489874e-01   3.2522832e-01   3.7492498e-01   3.7495522e-01   3.7500939e-01   3.6312602e-01   3.7486785e-01   3.9073525e-01   3.9101818e-01   3.9201912e-01   4.9048079e-01   4.8727105e-01   5.6775717e-01   6.8768947e-01   6.3804636e-01   6.6289548e-01   6.4919616e-01   1.1326009e+00   8.2019333e-01   1.2759291e+00   1.1390167e+00   1.8395480e+00   1.6575643e+00   2.9951662e+00   7.0950027e+00   8.6357851e+00  -6.1686172e+00  -1.9746225e+00  -5.1840368e-01  -1.4767285e-01
   3.8049071e-01   3.8049112e-01   3.8057050e-01   3.8049304e-01   3.6466823e-01   3.8049888e-01   3.6468240e-01   3.8051667e-01   3.6472550e-01   3.8057078e-01   3.6485653e-01   3.8073519e-01   3.6525379e-01   4.0900856e-01   4.0945430e-01   4.0298237e-01   3.9382774e-01   3.8964286e-01   4.5486444e-01   5.5149642e-01   5.6038901e-01   3.8893955e-01   4.9842383e-01   5.2272958e-01   4.6054371e-01   5.6911990e-01   7.9020933e-01   8.0089293e-01   1.4135905e+00   1.2620407e+00   2.1288951e+00   1.5067504e+00   3.3221584e+00   3.0111645e+00  -6.7696191e+00  -2.2398592e+00  -9.7080347e-01  -3.5006822e-02   1.4819628e-01   3.8419388e-01   4.1109065e-01
   1.3014486e+00   8.4765281e-01   1.1980190e+00   7.4289704e-01   1.1977214e+00   6.6015422e-01   1.2126940e+00   5.4713600e-01   9.9951123e-01   5.4730707e-01   7.5686283e-01   4.7312625e-01   6.8867631e-01   4.6177524e-01   4.7100603e-01   4.9992546e-01   5.1896328e-01   4.8918042e-01   4.1130536e-01   6.2773601e-01   5.7739538e-01   5.8127789e-01   8.5987267e-01   9.1799768e-01   8.4014955e-01   8.7612860e-01   1.2212349e+00   1.4820442e+00   2.0158815e+00   3.1598081e+00   6.3799329e+00  -3.6035499e+03  -2.1247825e+01  -2.0194656e+00  -6.0316446e-01  -3.4042971e-01   6.5655432e-02   2.7215517e-01   4.3222508e-01   5.3223218e-01   6.3606879e-01
  -3.4345512e+00   5.1766327e+00   1.5894765e+00   1.1772738e+00   7.3821859e-01   6.5609164e-01   6.3111452e-01   6.7978243e-01   7.3810122e-01   9.8740751e-01   7.3851967e-01   7.4152045e-01   2.3390397e+00   7.6672096e-01   8.4992853e-01   1.0003186e+00   8.2400893e-01   1.0691519e+00   6.5565767e-01   1.1987952e+00   6.7945419e-01   8.1936515e-01   8.9935843e-01   1.1118175e+00   1.1526871e+00   1.4342345e+00   2.3517442e+00   2.1901230e+00   4.3075943e+00   1.6816874e+01  -1.6665155e+01  -2.0478854e+00  -9.1535561e-01  -3.8340229e-01  -8.0648724e-02   1.6923951e-01   3.4261024e-01   4.7167194e-01   5.6094556e-01   6.5394911e-01   7.3613391e-01
