64.271885     7.230374    7.499578    867.894964    20.435258    20.075318
49.324068     6.073391    8.829716    815.75472     25.041982    24.247131
45.693379     7.039649    3.282805    794.819641    36.708291    20.575771
118.015783    3.226409    3.852501    558.799317    13.032058    12.07862
137.866918    3.661083    4.234472    461.350724    6.608355     6.614974
142.900763    2.12564     2.24943     404.997403    6.765943     6.692071
145.01475     2.120082    2.177467    361.738183    6.701272     6.535595
150.672056    2.509387    2.570484    278.166383    6.510855     6.330122
148.000325    2.153352    2.186064    238.875542    6.500219     6.327319
