130,1290322580645; 0,11554757386825695
134,48387096774192; 0,13703713743561938
138,16129032258064; 0,15599620493358632
142,80645161290323; 0,17959067497966924
146,7741935483871; 0,19939414475467604
152,29032258064515; 0,223841149362971
158,67741935483872; 0,24956085660070476
163,70967741935482; 0,2664380590946056
168,83870967741936; 0,28079560856600705
174,16129032258064; 0,2930550284629981
180,74193548387098; 0,30407156410951475
186,64516129032256; 0,3108769314177284
192,35483870967744; 0,31557874762808347
196,61290322580646; 0,31815939278937383
199,90322580645162; 0,31988614800759013
