# column 1: muB; column 2:lowest T of the minus region; column 3: minimal Tc
417 155 156
418 153 156
419 151 156
420 151 155
430 145 153
440 142 151
450 140 149
460 137 147
470 135 146
480 133 144
490 131 143
500 129 141
510 128 140
520 126 138
530 124 137
540 122 135
550 120 134
560 119 132
570 117 131
580 115 129
590 113 128
600 111 126
610 109 125
620 107 123
630 105 122
